,p,Time_E,Search_Space_E,Path_Length_E,Time_M,Search_Space_M,Path_Length_M,Time_C,Search_Space_C,Path_Length_C,,Add,,Add,,Add,,Add
0,0.21,0.1212386,7525,201,0.0654496,5330,201,0.1408259,7518,201,,,,,,,,
0,0.21,0.1242046,7564,201,0.0653562,5276,201,0.1335378,7575,201,,,,,,,,
0,0.21,0.1171656,7522,201,0.0529105,4551,201,0.1537077,7494,201,,,,,,,,
0,0.21,0.1284921,7536,201,0.0661024,5218,201,0.1327189,7472,201,,,,,,,,
0,0.21,0.1221253,7554,201,0.0821385,4915,201,0.1318659,7516,201,,,,,,,,
0,0.21,0.1192365,7479,201,0.0654264,4674,201,0.1577267,7507,201,,,,,,,,
0,0.21,0.1238614,7547,201,0.0691598,4845,201,0.1526699,7518,201,,,,,,,,
0,0.21,0.1330658,7722,201,0.0716198,5285,201,0.1364785,7707,201,,,,,,,,
0,0.21,0.1213769,7625,201,0.0631834,5281,201,0.1563492,7575,201,,,,,,,,
0,0.21,0.1370648,7672,201,0.0747924,4595,201,0.139644,7576,201,,,,,,,,
0,0.21,0.1241551,7465,201,0.0501596,4233,201,0.1381566,7475,201,,,,,,,,
0,0.21,0.1485922,7506,201,0.063045,5194,201,0.1348945,7494,201,,,,,,,,
0,0.21,0.1209726,7671,201,0.0702983,5521,201,0.1339181,7671,201,,,,,,,,
0,0.21,0.1210153,7592,201,0.0757562,5670,201,0.1344004,7609,201,,,,,,,,
0,0.21,0.1206126,7667,201,0.0865876,5631,201,0.1335135,7606,201,,,,,,,,
0,0.21,0.1196163,7584,201,0.0635463,4907,201,0.1315002,7580,201,,,,,,,,
0,0.21,0.1233426,7631,201,0.0607322,4630,201,0.1327673,7595,201,,,,,,,,
0,0.21,0.1215734,7609,201,0.0608396,5088,201,0.135458,7519,201,,,,,,,,
0,0.21,0.142088,7549,201,0.0691297,5324,201,0.1278829,7559,201,,,,,,,,
0,0.21,0.1443731,7542,201,0.0471451,4242,201,0.1289374,7403,201,,,,,,,,
0,0.21,0.1250974,7692,201,0.0690812,5321,201,0.1342621,7575,201,,,,,,,,
0,0.21,0.1291829,7572,201,0.0579765,4957,201,0.1335851,7571,201,,,,,,,,
0,0.21,0.1220864,7472,201,0.076291,5024,201,0.1306602,7472,201,,,,,,,,
0,0.21,0.1233398,7635,201,0.0727463,5361,201,0.1344177,7550,201,,,,,,,,
0,0.21,0.1208242,7630,201,0.0668962,5007,201,0.1337448,7642,201,,,,,,,,
0,0.21,0.1239207,7791,201,0.089123,6329,201,0.1387794,7755,201,,,,,,,,
0,0.21,0.1228111,7532,201,0.0638965,5167,201,0.1335667,7549,201,,,,,,,,
0,0.21,0.1194268,7708,201,0.07332,5805,201,0.1308749,7670,201,,,,,,,,
0,0.21,0.1231406,7586,201,0.0651499,5103,201,0.1322392,7603,201,,,,,,,,
0,0.21,0.1174788,7551,201,0.067787,5265,201,0.1319187,7532,201,,,,,,,,
0,0.21,0.1193009,7591,201,0.0781721,5446,201,0.1225219,7448,201,,,,,,,,
0,0.21,0.1502209,7551,201,0.0576085,4950,201,0.1349133,7508,201,,,,,,,,
0,0.21,0.1156184,7569,201,0.0777585,5337,201,0.1643951,7506,201,,,,,,,,
0,0.21,0.1139646,7659,201,0.0579721,4967,201,0.128694,7616,201,,,,,,,,
0,0.21,0.1215673,7582,201,0.0550557,4668,201,0.1355796,7539,201,,,,,,,,
0,0.21,0.2814631,7533,201,0.0498746,4552,201,0.1278885,7505,201,,,,,,,,
0,0.21,0.1219986,7661,201,0.0548243,4790,201,0.1400175,7635,201,,,,,,,,
0,0.21,0.1229962,7632,201,0.0597911,4997,201,0.1395457,7595,201,,,,,,,,
0,0.21,0.1358024,7668,201,0.0734777,5632,201,0.139229,7649,201,,,,,,,,
0,0.21,0.1169776,7578,201,0.0753369,5649,201,0.1315689,7567,201,,,,,,,,
0,0.21,0.1207126,7686,201,0.0761845,5765,201,0.1548472,7624,201,,,,,,,,
0,0.21,0.1271074,7661,201,0.0669164,5595,201,0.1457711,7659,201,,,,,,,,
0,0.21,0.1326277,7514,201,0.0584443,4662,201,0.1358071,7524,201,,,,,,,,
0,0.21,0.1197608,7479,201,0.0532908,4098,201,0.127942,7449,201,,,,,,,,
0,0.22,0.1885239,7361,201,0.0727101,4299,201,0.1332082,7328,201,,,,,,,,
0,0.22,0.130474,7553,201,0.0917568,5303,201,0.1316411,7470,201,,,,,,,,
0,0.22,0.1298121,7458,201,0.0622226,5057,201,0.1651841,7376,201,,,,,,,,
0,0.22,0.1224675,7374,201,0.0460797,3634,201,0.1284377,7347,201,,,,,,,,
0,0.22,0.1455876,7374,201,0.0626752,4934,201,0.1240485,7334,201,,,,,,,,
0,0.22,0.1159711,7557,201,0.0648127,4895,201,0.1285154,7513,201,,,,,,,,
0,0.22,0.112027,7544,203,0.0736965,4777,203,0.147594,7537,203,,,,,,,,
0,0.22,0.1303351,7393,201,0.048999,4080,201,0.1289781,7367,201,,,,,,,,
0,0.22,0.1615628,7149,201,0.0454952,4029,201,0.1352606,7165,201,,,,,,,,
0,0.22,0.1147624,7536,201,0.0694263,5163,201,0.126062,7492,201,,,,,,,,
0,0.22,0.114503,7475,201,0.058581,4530,201,0.1269368,7451,201,,,,,,,,
0,0.22,0.1195144,7321,201,0.0422261,3838,201,0.1336837,7305,201,,,,,,,,
0,0.22,0.1502613,7349,201,0.0399237,3589,201,0.1359128,7360,201,,,,,,,,
0,0.22,0.1175244,7551,201,0.0669397,5255,201,0.1253301,7419,201,,,,,,,,
0,0.22,0.1210371,7394,201,0.0578289,4829,201,0.1405194,7366,201,,,,,,,,
0,0.22,0.1253127,7545,201,0.0605474,4997,201,0.1380889,7474,201,,,,,,,,
0,0.22,0.1473038,7504,201,0.0733123,5593,201,0.139631,7487,201,,,,,,,,
0,0.22,0.1185408,7249,201,0.0407947,3653,201,0.1218579,7263,201,,,,,,,,
0,0.22,0.1205978,7356,201,0.046157,3547,201,0.1370255,7256,201,,,,,,,,
0,0.22,0.1115238,7558,203,0.067193,4846,203,0.1378284,7553,203,,,,,,,,
0,0.22,0.1137667,7526,201,0.0590123,4850,201,0.1279126,7474,201,,,,,,,,
0,0.22,0.1249436,7372,203,0.0543874,4165,203,0.1268576,7315,203,,,,,,,,
0,0.22,0.110972,7356,201,0.0612508,5059,201,0.1282347,7344,201,,,,,,,,
0,0.22,0.1279962,7297,201,0.0488476,3974,201,0.1272006,7234,201,,,,,,,,
0,0.22,0.1430005,7562,201,0.0693999,5036,201,0.1434412,7476,201,,,,,,,,
0,0.22,0.1099062,7344,201,0.0579858,4969,201,0.1248094,7248,201,,,,,,,,
0,0.22,0.1128415,7415,201,0.0596729,4882,201,0.1262424,7416,201,,,,,,,,
0,0.22,0.1117908,7481,201,0.0483335,4310,201,0.1224962,7433,201,,,,,,,,
0,0.22,0.1139225,7454,201,0.0553047,4695,201,0.1248904,7368,201,,,,,,,,
0,0.22,0.1173955,7506,201,0.0772209,5128,201,0.139501,7479,201,,,,,,,,
0,0.22,0.1193476,7247,201,0.0449444,3624,201,0.1237274,7234,201,,,,,,,,
0,0.22,0.1154706,7583,203,0.0714026,5350,203,0.1317985,7565,203,,,,,,,,
0,0.22,0.1156091,7536,201,0.0596857,4877,201,0.1277148,7527,201,,,,,,,,
0,0.22,0.1309086,7556,201,0.0696203,5447,201,0.1398456,7504,201,,,,,,,,
0,0.22,0.1116373,7305,201,0.0599391,4930,201,0.14275,7265,201,,,,,,,,
0,0.22,0.1211493,7260,201,0.0561318,3617,201,0.1439201,7241,201,,,,,,,,
0,0.22,0.1488988,7445,201,0.0495082,4132,201,0.1259329,7400,201,,,,,,,,
0,0.22,0.1114606,7345,201,0.0510711,4465,201,0.1384264,7369,201,,,,,,,,
0,0.22,0.1161705,7445,201,0.0618886,5074,201,0.1285106,7428,201,,,,,,,,
0,0.22,0.1164063,7310,201,0.0436613,4008,201,0.1255823,7318,201,,,,,,,,
0,0.22,0.1107035,7559,201,0.0698756,5429,201,0.1325853,7535,201,,,,,,,,
0,0.22,0.1177171,7545,201,0.0623483,5227,201,0.124105,7484,201,,,,,,,,
0,0.22,0.1142379,7212,201,0.0470787,3889,201,0.1316742,7208,201,,,,,,,,
0,0.22,0.1219168,7544,201,0.073107,5014,201,0.1522742,7525,201,,,,,,,,
0,0.22,0.1215988,7543,201,0.0544837,4668,201,0.1265817,7464,201,,,,,,,,
0,0.22,0.1152387,7428,201,0.0605887,5077,201,0.1219195,7401,201,,,,,,,,
0,0.22,0.1194362,7263,201,0.0478714,4339,201,0.1248152,7234,201,,,,,,,,
0,0.22,0.2620028,7400,201,0.0743762,5564,201,0.1237815,7398,201,,,,,,,,
0,0.22,0.1132098,7509,201,0.0662988,5210,201,0.1357548,7438,201,,,,,,,,
0,0.22,0.1175338,7374,201,0.0622546,4907,201,0.1267851,7370,201,,,,,,,,
0,0.22,0.1396934,7426,201,0.0652664,5032,201,0.1267358,7433,201,,,,,,,,
0,0.22,0.1195884,7298,201,0.0561776,4563,201,0.1276414,7279,201,,,,,,,,
0,0.22,0.1266555,7574,201,0.0555619,4573,201,0.1331224,7503,201,,,,,,,,
0,0.22,0.1456656,7299,201,0.0551636,4698,201,0.1212123,7237,201,,,,,,,,
0,0.22,0.1161088,7533,201,0.0660961,5212,201,0.1299722,7519,201,,,,,,,,
0,0.22,0.1155226,7436,201,0.0997168,5541,201,0.1245802,7379,201,,,,,,,,
0,0.22,0.1147018,7309,201,0.0475317,4154,201,0.1310947,7320,201,,,,,,,,
0,0.22,0.1242667,7497,201,0.0778168,4933,201,0.1368189,7479,201,,,,,,,,
0,0.22,0.1336112,7365,201,0.0772777,4898,201,0.1229646,7363,201,,,,,,,,
0,0.22,0.1144569,7396,201,0.0582855,4779,201,0.1408768,7400,201,,,,,,,,
0,0.22,0.1378567,7435,201,0.0665265,5354,201,0.1231558,7351,201,,,,,,,,
0,0.22,0.1131883,7413,201,0.0670682,4899,201,0.1521379,7319,201,,,,,,,,
0,0.22,0.1151232,7356,201,0.0336471,3063,201,0.1290332,7332,201,,,,,,,,
0,0.22,0.1115152,7478,201,0.070909,5354,201,0.1514961,7433,201,,,,,,,,
0,0.22,0.1219778,7392,201,0.044667,3793,201,0.1256629,7317,201,,,,,,,,
0,0.22,0.1162521,7654,201,0.0577565,4935,201,0.1392159,7585,201,,,,,,,,
0,0.22,0.1139681,7332,201,0.0479086,4218,201,0.1273145,7249,201,,,,,,,,
0,0.22,0.1163807,7526,201,0.0531127,4534,201,0.1244286,7426,201,,,,,,,,
0,0.22,0.1332182,7548,201,0.0802054,5552,201,0.1288481,7489,201,,,,,,,,
0,0.22,0.1276046,7547,201,0.0575061,4773,201,0.134897,7543,201,,,,,,,,
0,0.22,0.1145323,7570,201,0.0500694,4177,201,0.1270233,7570,201,,,,,,,,
0,0.22,0.1385319,7461,201,0.0624749,4953,201,0.1211222,7364,201,,,,,,,,
0,0.22,0.1132631,7499,201,0.0640408,5125,201,0.1244059,7461,201,,,,,,,,
0,0.22,0.1262372,7494,201,0.0636988,5035,201,0.1379265,7438,201,,,,,,,,
0,0.22,0.1158906,7503,201,0.0577954,4527,201,0.1304993,7467,201,,,,,,,,
0,0.22,0.1135249,7454,201,0.0641125,5249,201,0.1315716,7398,201,,,,,,,,
0,0.22,0.1214834,7286,201,0.0442359,3952,201,0.120373,7254,201,,,,,,,,
0,0.22,0.1153825,7433,201,0.0590284,4885,201,0.1281222,7376,201,,,,,,,,
0,0.22,0.1183521,7378,203,0.0704202,4691,203,0.1476539,7350,203,,,,,,,,
0,0.22,0.1177652,7438,201,0.0546954,4558,201,0.1253348,7419,201,,,,,,,,
0,0.23,0.1103274,7369,201,0.0791455,5796,201,0.132132,7385,201,,,,,,,,
0,0.23,0.1086848,7197,201,0.0579894,4760,201,0.1214998,7213,201,,,,,,,,
0,0.23,0.1080201,7316,201,0.0553542,4746,201,0.126278,7272,201,,,,,,,,
0,0.23,0.1119054,7335,201,0.0615219,4723,201,0.1215848,7299,201,,,,,,,,
0,0.23,0.1120037,7178,201,0.0488297,3773,201,0.1349746,7159,201,,,,,,,,
0,0.23,0.1232551,7431,201,0.0601368,4908,201,0.1256863,7419,201,,,,,,,,
0,0.23,0.1060331,7243,201,0.0650181,5153,201,0.1279157,7243,201,,,,,,,,
0,0.23,0.1075317,7006,203,0.047001,3923,203,0.1189029,7069,203,,,,,,,,
0,0.23,0.1095929,7211,201,0.0426793,3668,201,0.118845,7155,201,,,,,,,,
0,0.23,0.1178589,7356,201,0.0607896,4709,201,0.1317241,7361,201,,,,,,,,
0,0.23,0.1121764,7206,201,0.0644883,4819,201,0.1198505,7169,201,,,,,,,,
0,0.23,0.1116585,7168,201,0.0404932,3580,201,0.1208641,7090,201,,,,,,,,
0,0.23,0.110996,7185,201,0.0569523,4743,201,0.125719,7230,201,,,,,,,,
0,0.23,0.1129142,7102,201,0.0444591,3856,201,0.1312843,7051,201,,,,,,,,
0,0.23,0.1179026,7176,201,0.0422151,3769,201,0.1171916,7121,201,,,,,,,,
0,0.23,0.1116931,7244,201,0.0533291,3881,201,0.1289423,7131,201,,,,,,,,
0,0.23,0.1112378,7264,201,0.0609275,4881,201,0.1229663,7259,201,,,,,,,,
0,0.23,0.1174452,7212,201,0.0508642,4076,201,0.1432414,7215,201,,,,,,,,
0,0.23,0.1228751,7277,201,0.0744135,5609,201,0.1303198,7284,201,,,,,,,,
0,0.23,0.1149373,7427,201,0.0582563,4570,201,0.1230635,7274,201,,,,,,,,
0,0.23,0.1139296,7293,201,0.0548037,4430,201,0.1364625,7319,201,,,,,,,,
0,0.23,0.1225798,7386,201,0.0546373,4771,201,0.1254823,7304,201,,,,,,,,
0,0.23,0.1114308,7327,201,0.0501178,4360,201,0.1224886,7299,201,,,,,,,,
0,0.23,0.114301,7259,201,0.0412095,3435,201,0.1193664,7175,201,,,,,,,,
0,0.23,0.1087189,7043,201,0.0404463,3578,201,0.1202047,7015,201,,,,,,,,
0,0.23,0.1084894,7187,201,0.0531656,4483,201,0.1350172,7212,201,,,,,,,,
0,0.23,0.1130227,7342,201,0.041587,3679,201,0.1221502,7332,201,,,,,,,,
0,0.23,0.1122903,7246,201,0.0537095,4394,201,0.1303213,7201,201,,,,,,,,
0,0.23,0.1122155,7140,201,0.0345104,3092,201,0.1175212,7146,201,,,,,,,,
0,0.23,0.1160816,7209,201,0.0502783,4379,201,0.1255804,7173,201,,,,,,,,
0,0.23,0.1074607,7275,201,0.0615669,4881,201,0.1170947,7159,201,,,,,,,,
0,0.23,0.1135421,7331,201,0.066408,4804,201,0.1191407,7224,201,,,,,,,,
0,0.23,0.1376857,7112,201,0.0350416,3192,201,0.1207799,7074,201,,,,,,,,
0,0.23,0.1401373,7398,203,0.078898,4930,203,0.132144,7418,203,,,,,,,,
0,0.23,0.1194516,7315,201,0.0634061,4756,201,0.1237255,7279,201,,,,,,,,
0,0.23,0.1116961,7352,201,0.0442188,3917,201,0.1224205,7344,201,,,,,,,,
0,0.23,0.1136667,7420,205,0.0494925,4233,205,0.1241757,7393,205,,,,,,,,
0,0.23,0.1184588,7320,203,0.0597833,4705,203,0.1257325,7307,203,,,,,,,,
0,0.23,0.1141458,7325,201,0.0586497,4633,201,0.123577,7248,201,,,,,,,,
0,0.23,0.1105137,7278,201,0.0627862,4889,201,0.1178617,7184,201,,,,,,,,
0,0.23,0.1188208,7100,201,0.0498415,4156,201,0.1230409,7116,201,,,,,,,,
0,0.23,0.1118467,7164,201,0.0588118,4638,201,0.1498164,7112,201,,,,,,,,
0,0.23,0.1422489,7279,201,0.070006,5149,201,0.1251131,7298,201,,,,,,,,
0,0.23,0.1106762,7305,201,0.0578623,4976,201,0.1236933,7292,201,,,,,,,,
0,0.23,0.1117425,7489,203,0.0726972,5201,203,0.132754,7482,203,,,,,,,,
0,0.23,0.122186,7442,201,0.0577051,4735,201,0.1249565,7366,201,,,,,,,,
0,0.23,0.1262241,7211,201,0.0560271,4471,201,0.1236591,7150,201,,,,,,,,
0,0.23,0.1081197,7304,201,0.0440444,3589,201,0.1172401,7246,201,,,,,,,,
0,0.23,0.1163107,7410,201,0.0760215,5264,201,0.1249411,7340,201,,,,,,,,
0,0.23,0.1191975,7239,201,0.0642315,4390,201,0.1532715,7236,201,,,,,,,,
0,0.23,0.1236327,7159,201,0.0575736,3944,201,0.1549058,7139,201,,,,,,,,
0,0.23,0.1403828,7240,201,0.0569956,4451,201,0.1266958,7250,201,,,,,,,,
0,0.23,0.1161957,7394,201,0.0417488,3751,201,0.1339162,7325,201,,,,,,,,
0,0.23,0.1236155,7238,201,0.0569281,4650,201,0.1178464,7146,201,,,,,,,,
0,0.23,0.1437579,7478,201,0.0389201,3353,201,0.1318612,7328,201,,,,,,,,
0,0.23,0.1189155,7216,201,0.0585163,4516,201,0.1190307,7205,201,,,,,,,,
0,0.23,0.1435807,6965,201,0.0433636,2843,201,0.1171812,6978,201,,,,,,,,
0,0.23,0.1393533,7284,201,0.0651596,4978,201,0.1436263,7252,201,,,,,,,,
0,0.23,0.1358731,7295,201,0.0737291,4620,201,0.1655355,7252,201,,,,,,,,
0,0.23,0.1190209,7186,201,0.0589018,4678,201,0.1279649,7151,201,,,,,,,,
0,0.23,0.1056219,7198,201,0.0425175,3878,201,0.123087,7162,201,,,,,,,,
0,0.23,0.1076075,6947,201,0.0512799,4183,201,0.113856,6942,201,,,,,,,,
0,0.23,0.1175921,7377,201,0.0405965,3453,201,0.1211912,7165,201,,,,,,,,
0,0.23,0.1065904,7227,201,0.0564179,4125,201,0.1281185,7200,201,,,,,,,,
0,0.23,0.1145969,7327,201,0.0706688,5179,201,0.1206563,7197,201,,,,,,,,
0,0.23,0.1277132,7213,201,0.0671833,4329,201,0.141098,7169,201,,,,,,,,
0,0.23,0.1241396,7374,201,0.0486028,3993,201,0.1325259,7354,201,,,,,,,,
0,0.23,0.1270513,7312,201,0.0676451,5160,201,0.1289326,7298,201,,,,,,,,
0,0.23,0.1464314,7478,201,0.0744654,5365,201,0.1229725,7428,201,,,,,,,,
0,0.23,0.1219667,7202,201,0.058239,4623,201,0.1231378,7159,201,,,,,,,,
0,0.24,0.1124154,7300,201,0.0481392,4054,201,0.1360905,7252,201,,,,,,,,
0,0.24,0.1099638,7154,201,0.0435127,3706,201,0.124654,7146,201,,,,,,,,
0,0.24,0.1099833,7268,201,0.0682164,5196,201,0.1272667,7230,201,,,,,,,,
0,0.24,0.1103891,6738,201,0.0414281,3581,201,0.1114025,6801,201,,,,,,,,
0,0.24,0.1220842,7222,201,0.0425143,3559,201,0.1206465,7212,201,,,,,,,,
0,0.24,0.1056874,7014,201,0.0461369,3737,201,0.1445828,6968,201,,,,,,,,
0,0.24,0.1104203,7219,201,0.0468537,3908,201,0.1162714,7190,201,,,,,,,,
0,0.24,0.1127091,7259,201,0.0742793,5367,201,0.1175444,7239,201,,,,,,,,
0,0.24,0.1077379,7008,201,0.0434733,3711,201,0.1156245,6922,201,,,,,,,,
0,0.24,0.1077826,7004,201,0.0333213,3134,201,0.1237007,7025,201,,,,,,,,
0,0.24,0.1089656,7080,201,0.0565306,4411,201,0.1157577,7054,201,,,,,,,,
0,0.24,0.107508,7121,201,0.0395761,3577,201,0.1174043,7136,201,,,,,,,,
0,0.24,0.1136875,6936,201,0.0430388,3020,201,0.1151423,6912,201,,,,,,,,
0,0.24,0.1230512,7141,201,0.092579,4229,201,0.1562581,7088,201,,,,,,,,
0,0.24,0.1319167,7064,201,0.0559139,4326,201,0.1359458,7065,201,,,,,,,,
0,0.24,0.112845,7076,201,0.0440852,3793,201,0.1198647,7011,201,,,,,,,,
0,0.24,0.1191752,7081,201,0.0325873,3038,201,0.1190916,7090,201,,,,,,,,
0,0.24,0.104385,6750,201,0.0379402,3268,201,0.1303077,6751,201,,,,,,,,
0,0.24,0.1306882,7049,201,0.0465912,3596,201,0.1177799,7075,201,,,,,,,,
0,0.24,0.1502232,7226,201,0.0709909,5007,201,0.1237969,7175,201,,,,,,,,
0,0.24,0.1123551,7306,201,0.0548174,3911,201,0.1177734,7185,201,,,,,,,,
0,0.24,0.1077439,7106,201,0.0358215,3307,201,0.1144172,7103,201,,,,,,,,
0,0.24,0.1066184,6769,201,0.0341152,2971,201,0.1443062,6750,201,,,,,,,,
0,0.24,0.1088842,7003,203,0.0593961,4654,203,0.1181548,6982,203,,,,,,,,
0,0.24,0.1192,7074,201,0.054631,4278,201,0.1238999,7071,201,,,,,,,,
0,0.24,0.1065589,7227,201,0.0594984,4292,201,0.1323603,7213,201,,,,,,,,
0,0.24,0.1251275,7090,201,0.0387046,3515,201,0.1189456,7063,201,,,,,,,,
0,0.24,0.1090168,6982,203,0.063447,4222,203,0.1277944,7019,203,,,,,,,,
0,0.24,0.1154279,6992,203,0.0439289,3692,203,0.1176725,7021,203,,,,,,,,
0,0.24,0.1165662,7103,201,0.074954,4938,201,0.12782,7058,201,,,,,,,,
0,0.24,0.1081171,7095,201,0.0618443,5011,201,0.1180807,7075,201,,,,,,,,
0,0.24,0.1040674,7084,201,0.061047,4753,201,0.1119466,7081,201,,,,,,,,
0,0.24,0.110948,7167,201,0.0618099,4704,201,0.1432578,7098,201,,,,,,,,
0,0.24,0.109783,7164,201,0.054945,4383,201,0.1188921,7121,201,,,,,,,,
0,0.24,0.1099928,7088,201,0.0385092,3520,201,0.1163456,7074,201,,,,,,,,
0,0.24,0.1100384,7128,201,0.0488114,4104,201,0.1147805,7054,201,,,,,,,,
0,0.24,0.1067164,7137,201,0.0506298,4418,201,0.1161876,7114,201,,,,,,,,
0,0.24,0.1067476,7193,201,0.0640773,4831,201,0.1191285,7197,201,,,,,,,,
0,0.24,0.1095983,6808,201,0.048721,3999,201,0.1149276,6856,201,,,,,,,,
0,0.24,0.1090815,6988,201,0.0476788,4010,201,0.1161623,6974,201,,,,,,,,
0,0.24,0.1126989,7200,201,0.0617803,4679,201,0.1232818,7156,201,,,,,,,,
0,0.24,0.106197,6974,201,0.0565103,4368,201,0.1134452,6878,201,,,,,,,,
0,0.24,0.1046569,6654,201,0.031432,2918,201,0.1253105,6734,201,,,,,,,,
0,0.24,0.1126927,7130,201,0.0499036,3918,201,0.114843,7102,201,,,,,,,,
0,0.24,0.1313332,7313,201,0.0912546,5113,201,0.1310527,7259,201,,,,,,,,
0,0.24,0.1067001,7135,201,0.0587466,4189,201,0.1135859,7123,201,,,,,,,,
0,0.24,0.1309103,7205,201,0.0348146,3278,201,0.1199166,7162,201,,,,,,,,
0,0.24,0.1060777,7172,201,0.050825,4326,201,0.1176544,7148,201,,,,,,,,
0,0.24,0.1075914,7016,201,0.0397694,3616,201,0.1140819,6962,201,,,,,,,,
0,0.24,0.1053808,7017,201,0.0490765,4229,201,0.1205138,7070,201,,,,,,,,
0,0.24,0.109224,7070,201,0.0542461,4441,201,0.1152075,7035,201,,,,,,,,
0,0.24,0.1086956,7114,201,0.0477612,3826,201,0.1167569,7150,201,,,,,,,,
0,0.24,0.1080957,6941,201,0.0411927,3652,201,0.1122184,6930,201,,,,,,,,
0,0.24,0.1104311,7244,201,0.0553766,4468,201,0.1190806,7203,201,,,,,,,,
0,0.24,0.1094546,7001,201,0.0547398,4416,201,0.1154955,6912,201,,,,,,,,
0,0.24,0.1069321,7030,201,0.0507246,4281,201,0.1188456,7021,201,,,,,,,,
0,0.24,0.1080178,6903,201,0.0272138,2495,201,0.1139367,6890,201,,,,,,,,
0,0.24,0.1071325,7183,201,0.0558766,4362,201,0.1139693,7094,201,,,,,,,,
0,0.24,0.1047517,7155,201,0.0474273,3905,201,0.1113765,7086,201,,,,,,,,
0,0.24,0.109974,7217,201,0.0704678,5157,201,0.1164682,7168,201,,,,,,,,
0,0.24,0.1040566,6943,201,0.049538,3603,201,0.1361406,6889,201,,,,,,,,
0,0.24,0.1075267,7123,201,0.0480392,4170,201,0.1323322,7109,201,,,,,,,,
0,0.24,0.110776,6987,201,0.0776853,4357,201,0.1157489,7027,201,,,,,,,,
0,0.24,0.1113769,7076,201,0.0498434,4233,201,0.1134826,6962,201,,,,,,,,
0,0.24,0.116838,7278,201,0.0579137,4664,201,0.1568672,7218,201,,,,,,,,
0,0.24,0.1333058,7316,205,0.0875563,5134,205,0.119749,7334,205,,,,,,,,
0,0.24,0.1115086,7034,201,0.0339571,3153,201,0.1183579,7026,201,,,,,,,,
0,0.24,0.1157981,7229,201,0.0623399,4864,201,0.1295907,7135,201,,,,,,,,
0,0.24,0.1043329,6826,201,0.0541232,4275,201,0.1158386,6869,201,,,,,,,,
0,0.25,0.1158026,6890,201,0.0601307,4160,201,0.106411,6884,201,,,,,,,,
0,0.25,0.1130949,6910,201,0.0434288,3789,201,0.1318882,6876,201,,,,,,,,
0,0.25,0.1315865,7056,201,0.0595516,4330,201,0.1152893,7016,201,,,,,,,,
0,0.25,0.1055622,6723,201,0.0417215,3581,201,0.1275423,6723,201,,,,,,,,
0,0.25,0.2720031,7041,201,0.0675473,3776,201,0.1307219,7038,201,,,,,,,,
0,0.25,0.1080185,7159,201,0.059919,4763,201,0.1321873,7061,201,,,,,,,,
0,0.25,0.1017381,6719,201,0.0495342,3971,201,0.1103752,6760,201,,,,,,,,
0,0.25,0.1102148,6933,203,0.0416103,3396,203,0.128705,6866,203,,,,,,,,
0,0.25,0.103701,6964,203,0.0491164,3310,203,0.1091648,6946,203,,,,,,,,
0,0.25,0.1125953,6776,201,0.0247845,2219,201,0.1147824,6753,201,,,,,,,,
0,0.25,0.1082578,6960,201,0.0348777,3137,201,0.1263271,6955,201,,,,,,,,
0,0.25,0.1062669,6611,203,0.0341869,3103,203,0.1061902,6602,203,,,,,,,,
0,0.25,0.1391998,7142,211,0.1173083,6253,211,0.1133449,7170,211,,,,,,,,
0,0.25,0.1003275,6805,201,0.0467757,3960,201,0.1262414,6833,201,,,,,,,,
0,0.25,0.1069024,6853,201,0.0435345,3597,201,0.1069132,6844,201,,,,,,,,
0,0.25,0.1066934,6783,201,0.0225643,2174,201,0.1111389,6813,201,,,,,,,,
0,0.25,0.1047183,7045,201,0.0339311,3166,201,0.1148253,7031,201,,,,,,,,
0,0.25,0.1043413,6917,201,0.026638,2565,201,0.1100335,6848,201,,,,,,,,
0,0.25,0.1063573,7073,201,0.0639809,4616,201,0.1124697,7038,201,,,,,,,,
0,0.25,0.1142392,6867,201,0.0287907,2710,201,0.1068246,6730,201,,,,,,,,
0,0.25,0.1042217,6920,201,0.0310022,2848,201,0.1101296,6910,201,,,,,,,,
0,0.25,0.0995922,6806,201,0.0513646,4234,201,0.1053804,6769,201,,,,,,,,
0,0.25,0.1059303,6797,201,0.0487459,4039,201,0.1116051,6858,201,,,,,,,,
0,0.25,0.1132366,7302,203,0.1025181,5678,203,0.1192347,7253,203,,,,,,,,
0,0.25,0.1072643,6772,205,0.0535099,4151,205,0.1145749,6809,205,,,,,,,,
0,0.25,0.1064548,6804,201,0.0512335,4030,201,0.1109196,6744,201,,,,,,,,
0,0.25,0.1119192,6986,201,0.0447842,3562,201,0.1131882,6917,201,,,,,,,,
0,0.25,0.1186335,6896,201,0.047734,3914,201,0.1091459,6876,201,,,,,,,,
0,0.25,0.109472,6856,201,0.0475276,3717,201,0.1177456,6880,201,,,,,,,,
0,0.25,0.1052033,7314,205,0.0899047,5118,205,0.1132294,7288,205,,,,,,,,
0,0.25,0.1094591,7296,201,0.0390378,3621,201,0.1150174,7220,201,,,,,,,,
0,0.25,0.1057014,6786,201,0.0389294,3357,201,0.1066495,6769,201,,,,,,,,
0,0.25,0.105837,6922,201,0.0624402,4548,201,0.1127569,6887,201,,,,,,,,
0,0.25,0.106679,7251,201,0.0737009,5091,201,0.1179912,7242,201,,,,,,,,
