,p,Trajectory Length,FDG Length,FG Length,Cells Processed
0,0.09,229,201,201,42068
0,0.09,217,201,201,60546
0,0.09,217,201,201,69899
0,0.09,213,201,201,96593
0,0.09,209,201,201,57184
0,0.09,227,201,201,99974
0,0.09,221,201,201,110024
0,0.09,227,201,201,48200
0,0.09,219,201,201,58845
0,0.09,223,201,201,84943
0,0.09,223,201,201,81595
0,0.09,219,201,201,46924
0,0.09,207,201,201,41319
0,0.09,223,201,201,78195
0,0.09,221,201,201,48495
0,0.09,231,201,201,68103
0,0.09,225,201,201,58915
0,0.09,227,201,201,62751
0,0.09,223,201,201,95252
0,0.09,219,201,201,66609
0,0.09,225,201,201,55117
0,0.09,233,201,201,39734
0,0.09,237,201,201,46750
0,0.09,223,201,201,68119
0,0.09,231,201,201,49670
0,0.09,217,201,201,81235
0,0.09,215,201,201,37023
0,0.09,237,201,201,55571
0,0.09,221,201,201,69310
0,0.09,215,201,201,66730
0,0.09,227,201,201,71958
0,0.09,221,201,201,89588
0,0.09,223,201,201,38865
0,0.09,233,201,201,67492
0,0.09,237,201,201,64281
0,0.09,229,201,201,64156
0,0.09,227,201,201,83551
0,0.09,245,201,201,42214
0,0.09,213,201,201,88078
0,0.09,233,201,201,84567
0,0.09,229,201,201,57487
0,0.09,219,201,201,47545
0,0.09,225,201,201,83125
0,0.09,231,201,201,34937
0,0.09,211,201,201,58091
0,0.09,237,201,201,64217
0,0.09,211,201,201,32438
0,0.09,227,201,201,45219
0,0.09,237,201,201,60452
0,0.09,211,201,201,73340
0,0.09,225,201,201,112173
0,0.09,221,201,201,53802
0,0.09,221,201,201,69865
0,0.09,229,201,201,61202
0,0.09,221,201,201,64518
0,0.09,219,201,201,39999
0,0.09,219,201,201,48030
0,0.09,227,201,201,75093
0,0.09,225,201,201,79752
0,0.09,233,201,201,53769
0,0.09,219,201,201,70522
0,0.09,229,201,201,107779
0,0.09,227,201,201,58526
0,0.09,231,201,201,51899
0,0.09,229,201,201,45542
0,0.09,225,201,201,57451
0,0.09,217,201,201,51090
0,0.09,215,201,201,67540
0,0.09,225,201,201,78810
0,0.09,227,201,201,104125
0,0.09,215,201,201,71284
0,0.09,229,201,201,82802
0,0.09,217,201,201,59691
0,0.09,217,201,201,66018
0,0.09,235,201,201,89348
0,0.09,219,201,201,65507
0,0.09,221,201,201,78128
0,0.09,209,201,201,54567
0,0.09,245,201,201,76429
0,0.09,215,201,201,69781
0,0.09,231,201,201,43937
0,0.09,211,201,201,92228
0,0.09,219,201,201,73083
0,0.09,213,201,201,40817
0,0.09,227,201,201,67772
0,0.09,247,201,201,41627
0,0.09,223,201,201,72028
0,0.09,233,201,201,73636
0,0.09,217,201,201,88786
0,0.09,221,201,201,62690
0,0.09,235,201,201,44836
0,0.09999999999999999,233,201,201,100806
0,0.09999999999999999,215,201,201,79545
0,0.09999999999999999,223,201,201,66188
0,0.09999999999999999,221,201,201,66540
0,0.09999999999999999,233,201,201,73324
0,0.09999999999999999,229,201,201,71517
0,0.09999999999999999,229,201,201,78901
0,0.09999999999999999,229,201,201,93432
0,0.09999999999999999,227,201,201,31234
0,0.09999999999999999,229,201,201,86092
0,0.09999999999999999,239,201,201,86572
0,0.09999999999999999,217,201,201,89160
0,0.09999999999999999,209,201,201,62302
0,0.09999999999999999,251,201,201,84073
0,0.09999999999999999,217,201,201,102579
0,0.09999999999999999,231,201,201,82379
0,0.09999999999999999,243,201,201,83435
0,0.09999999999999999,229,201,201,79428
0,0.09999999999999999,233,201,201,73267
0,0.09999999999999999,217,201,201,100679
0,0.09999999999999999,223,201,201,93062
0,0.09999999999999999,209,201,201,80461
0,0.09999999999999999,223,201,201,47975
0,0.09999999999999999,221,201,201,61894
0,0.09999999999999999,241,201,201,75066
0,0.09999999999999999,221,201,201,91203
0,0.09999999999999999,217,201,201,111913
0,0.09999999999999999,235,201,201,64885
0,0.09999999999999999,245,201,201,104569
0,0.09999999999999999,219,201,201,35949
0,0.09999999999999999,219,201,201,88557
0,0.09999999999999999,233,201,201,107931
0,0.09999999999999999,221,201,201,82855
0,0.09999999999999999,235,201,201,98326
0,0.09999999999999999,215,201,201,65361
0,0.09999999999999999,219,201,201,101063
0,0.09999999999999999,223,201,201,48619
0,0.09999999999999999,231,201,201,67076
0,0.09999999999999999,223,201,201,86217
0,0.09999999999999999,245,201,201,47694
0,0.09999999999999999,221,201,201,61020
0,0.09999999999999999,231,201,201,71574
0,0.09999999999999999,235,201,201,47233
0,0.09999999999999999,229,201,201,122843
0,0.09999999999999999,225,201,201,67365
0,0.09999999999999999,237,201,201,69007
0,0.09999999999999999,223,201,201,44342
0,0.09999999999999999,247,201,201,60857
0,0.09999999999999999,241,201,201,29313
0,0.09999999999999999,231,201,201,40547
0,0.09999999999999999,217,201,201,108632
0,0.09999999999999999,217,201,201,68578
0,0.09999999999999999,241,201,201,95446
0,0.09999999999999999,241,201,201,65443
0,0.09999999999999999,217,201,201,60857
0,0.09999999999999999,243,201,201,65068
0,0.09999999999999999,255,201,201,31855
0,0.09999999999999999,225,201,201,57973
0,0.09999999999999999,225,201,201,56939
0,0.09999999999999999,219,201,201,94329
0,0.09999999999999999,245,201,201,62924
0,0.09999999999999999,233,201,201,74430
0,0.09999999999999999,217,201,201,69037
0,0.09999999999999999,225,201,201,84639
0,0.09999999999999999,215,201,201,28772
0,0.09999999999999999,231,201,201,80563
0,0.09999999999999999,219,201,201,87171
0,0.09999999999999999,213,201,201,64916
0,0.09999999999999999,241,201,201,110989
0,0.09999999999999999,233,201,201,66644
0,0.09999999999999999,213,201,201,80860
0,0.09999999999999999,239,201,201,47341
0,0.09999999999999999,211,201,201,65030
0,0.09999999999999999,221,201,201,64000
0,0.09999999999999999,235,201,201,105503
0,0.09999999999999999,227,201,201,80996
0,0.09999999999999999,249,201,201,68630
0,0.09999999999999999,225,201,201,56354
0,0.09999999999999999,241,201,201,116251
0,0.09999999999999999,209,201,201,58944
0,0.09999999999999999,233,201,201,92949
0,0.09999999999999999,223,201,201,90203
0,0.09999999999999999,223,201,201,112654
0,0.09999999999999999,221,201,201,45115
0,0.09999999999999999,221,201,201,38597
0,0.09999999999999999,211,201,201,57657
0,0.09999999999999999,229,201,201,82814
0,0.09999999999999999,215,201,201,58228
0,0.09999999999999999,235,201,201,75574
0,0.09999999999999999,221,201,201,92801
0,0.09999999999999999,229,201,201,109580
0,0.09999999999999999,229,201,201,97653
0,0.09999999999999999,229,201,201,49436
0,0.09999999999999999,221,201,201,88687
0,0.09999999999999999,215,201,201,91975
0,0.09999999999999999,229,201,201,67236
0,0.09999999999999999,229,201,201,97571
0,0.09999999999999999,231,201,201,70789
0,0.09999999999999999,235,201,201,75268
0,0.09999999999999999,245,201,201,111782
0,0.10999999999999999,247,201,201,78121
0,0.10999999999999999,245,201,201,87558
0,0.10999999999999999,237,201,201,84696
0,0.10999999999999999,249,201,201,108037
0,0.10999999999999999,257,201,201,74575
0,0.10999999999999999,253,201,201,50677
0,0.10999999999999999,235,201,201,115935
0,0.10999999999999999,239,201,201,83459
0,0.10999999999999999,235,201,201,114020
0,0.10999999999999999,217,201,201,85402
0,0.10999999999999999,239,201,201,84406
0,0.10999999999999999,223,201,201,123555
0,0.10999999999999999,237,201,201,73499
0,0.10999999999999999,245,201,201,90637
0,0.10999999999999999,247,201,201,92822
0,0.10999999999999999,241,201,201,100352
0,0.10999999999999999,231,201,201,66290
0,0.10999999999999999,235,201,201,94456
0,0.10999999999999999,233,201,201,103699
0,0.10999999999999999,241,201,201,60624
0,0.10999999999999999,225,201,201,128517
0,0.10999999999999999,237,201,201,84866
0,0.10999999999999999,241,201,201,94208
0,0.10999999999999999,255,201,201,84163
0,0.10999999999999999,221,201,201,32918
0,0.10999999999999999,221,201,201,102505
0,0.10999999999999999,231,201,201,42765
0,0.10999999999999999,217,201,201,56808
0,0.10999999999999999,223,201,201,84018
0,0.10999999999999999,225,201,201,90709
0,0.10999999999999999,237,201,201,72906
0,0.10999999999999999,217,201,201,104495
0,0.10999999999999999,239,201,201,65425
0,0.10999999999999999,231,201,201,74351
0,0.10999999999999999,241,201,201,79551
0,0.10999999999999999,227,201,201,72752
0,0.10999999999999999,233,201,201,88473
0,0.10999999999999999,237,201,201,83358
0,0.10999999999999999,229,201,201,92825
0,0.10999999999999999,239,201,201,126245
0,0.10999999999999999,227,201,201,102988
0,0.10999999999999999,231,201,201,71230
0,0.10999999999999999,223,201,201,53262
0,0.10999999999999999,233,201,201,84914
0,0.10999999999999999,251,201,201,93157
0,0.10999999999999999,241,201,201,98861
0,0.10999999999999999,221,201,201,75459
0,0.10999999999999999,217,201,201,92442
0,0.10999999999999999,243,201,201,58564
0,0.10999999999999999,235,201,201,138756
0,0.10999999999999999,229,201,201,69868
0,0.10999999999999999,233,201,201,82881
0,0.10999999999999999,239,201,201,99938
0,0.10999999999999999,243,201,201,87674
0,0.10999999999999999,211,201,201,70472
0,0.10999999999999999,219,201,201,87868
0,0.10999999999999999,227,201,201,75125
0,0.10999999999999999,217,201,201,81286
0,0.10999999999999999,217,201,201,89255
0,0.10999999999999999,215,201,201,75657
0,0.10999999999999999,235,201,201,88909
0,0.10999999999999999,247,201,201,64360
0,0.10999999999999999,215,201,201,94579
0,0.10999999999999999,231,201,201,59902
0,0.10999999999999999,219,201,201,99612
0,0.10999999999999999,225,201,201,103668
0,0.10999999999999999,223,201,201,84443
0,0.10999999999999999,225,201,201,108140
0,0.10999999999999999,241,201,201,84941
0,0.10999999999999999,231,201,201,91816
0,0.10999999999999999,235,201,201,68252
0,0.10999999999999999,257,201,201,106458
0,0.10999999999999999,255,201,201,32323
0,0.10999999999999999,225,201,201,75037
0,0.10999999999999999,243,201,201,79206
0,0.10999999999999999,237,201,201,70465
0,0.10999999999999999,243,201,201,89799
0,0.10999999999999999,235,201,201,76362
0,0.10999999999999999,227,201,201,88330
0,0.10999999999999999,247,201,201,63797
0,0.10999999999999999,249,201,201,70448
0,0.10999999999999999,249,201,201,68152
0,0.10999999999999999,221,201,201,42782
0,0.10999999999999999,225,201,201,79498
0,0.10999999999999999,237,201,201,143293
0,0.10999999999999999,265,201,201,78097
0,0.10999999999999999,225,201,201,107015
0,0.10999999999999999,247,201,201,71924
0,0.10999999999999999,233,201,201,43126
0,0.10999999999999999,225,201,201,67427
0,0.10999999999999999,227,201,201,62860
0,0.10999999999999999,211,201,201,75532
0,0.10999999999999999,227,201,201,57895
0,0.10999999999999999,231,201,201,62568
0,0.10999999999999999,245,201,201,144417
0,0.10999999999999999,243,201,201,89097
0,0.10999999999999999,229,201,201,80574
0,0.10999999999999999,251,201,201,90646
0,0.10999999999999999,237,201,201,94681
0,0.10999999999999999,245,201,201,126082
0,0.11999999999999998,239,201,201,90392
0,0.11999999999999998,231,201,201,88391
0,0.11999999999999998,253,201,201,114521
0,0.11999999999999998,247,201,201,102182
0,0.11999999999999998,227,201,201,88813
0,0.11999999999999998,229,201,201,70314
0,0.11999999999999998,247,201,201,62323
0,0.11999999999999998,235,201,201,54818
0,0.11999999999999998,233,201,201,63431
0,0.11999999999999998,265,201,201,120148
0,0.11999999999999998,247,201,201,47030
0,0.11999999999999998,243,201,201,97928
0,0.11999999999999998,239,201,201,83576
0,0.11999999999999998,223,201,201,46343
0,0.11999999999999998,225,201,201,88666
0,0.11999999999999998,225,201,201,164578
0,0.11999999999999998,227,201,201,74459
0,0.11999999999999998,245,201,201,30394
0,0.11999999999999998,237,201,201,53412
0,0.11999999999999998,241,201,201,100525
0,0.11999999999999998,249,201,201,87575
0,0.11999999999999998,235,201,201,30060
0,0.11999999999999998,227,201,201,86040
0,0.11999999999999998,237,201,201,107673
0,0.11999999999999998,257,201,201,83381
0,0.11999999999999998,239,201,201,73885
0,0.11999999999999998,221,201,201,87946
0,0.11999999999999998,223,201,201,111734
0,0.11999999999999998,227,201,201,97841
0,0.11999999999999998,247,201,201,136057
0,0.11999999999999998,243,201,201,102731
0,0.11999999999999998,231,201,201,82573
0,0.11999999999999998,237,201,201,105123
0,0.11999999999999998,237,201,201,65327
0,0.11999999999999998,227,201,201,78130
0,0.11999999999999998,229,201,201,55083
0,0.11999999999999998,245,201,201,87001
0,0.11999999999999998,265,201,201,77793
0,0.11999999999999998,233,201,201,48712
0,0.11999999999999998,237,201,201,104269
0,0.11999999999999998,213,201,201,68543
0,0.11999999999999998,245,201,201,96701
0,0.11999999999999998,237,201,201,172307
0,0.11999999999999998,239,201,201,141998
0,0.11999999999999998,265,201,201,101794
0,0.11999999999999998,233,201,201,71303
0,0.11999999999999998,219,201,201,84234
0,0.11999999999999998,227,201,201,85023
0,0.11999999999999998,229,201,201,115518
0,0.11999999999999998,241,201,201,121819
0,0.11999999999999998,253,201,201,124209
0,0.11999999999999998,211,201,201,63601
0,0.11999999999999998,257,201,201,101485
0,0.11999999999999998,241,201,201,168787
0,0.11999999999999998,229,201,201,96296
0,0.11999999999999998,255,201,201,52234
0,0.11999999999999998,241,201,201,64004
0,0.11999999999999998,237,201,201,89763
0,0.11999999999999998,243,201,201,99218
0,0.11999999999999998,235,201,201,104561
0,0.11999999999999998,245,201,201,76327
0,0.11999999999999998,241,201,201,49852
0,0.11999999999999998,253,201,201,54033
0,0.11999999999999998,233,201,201,49940
0,0.11999999999999998,255,201,201,54081
0,0.11999999999999998,231,201,201,47786
0,0.11999999999999998,229,201,201,127597
0,0.11999999999999998,255,201,201,120580
0,0.11999999999999998,243,201,201,116141
0,0.11999999999999998,235,201,201,136774
0,0.11999999999999998,241,201,201,90491
0,0.11999999999999998,215,201,201,67047
0,0.11999999999999998,259,201,201,110751
0,0.11999999999999998,223,201,201,91628
0,0.11999999999999998,247,201,201,202169
0,0.11999999999999998,213,201,201,93496
0,0.11999999999999998,219,201,201,96983
0,0.11999999999999998,245,201,201,121750
0,0.11999999999999998,263,201,201,55985
0,0.11999999999999998,239,201,201,174667
0,0.11999999999999998,245,201,201,100214
0,0.11999999999999998,231,201,201,125096
0,0.11999999999999998,249,201,201,73331
0,0.11999999999999998,237,201,201,99861
0,0.11999999999999998,267,201,201,77852
0,0.11999999999999998,235,201,201,85853
0,0.11999999999999998,237,201,201,92678
0,0.11999999999999998,263,201,201,98396
0,0.11999999999999998,243,201,201,113782
0,0.11999999999999998,235,201,201,157538
0,0.11999999999999998,261,201,201,92993
0,0.11999999999999998,235,201,201,61189
0,0.11999999999999998,219,201,201,68637
0,0.11999999999999998,211,201,201,92874
0,0.11999999999999998,229,201,201,90609
0,0.11999999999999998,233,201,201,101182
0,0.11999999999999998,239,201,201,142559
0,0.11999999999999998,223,201,201,76563
0,0.11999999999999998,231,201,201,130857
0,0.11999999999999998,219,201,201,72673
0,0.12999999999999998,239,201,201,112628
0,0.12999999999999998,251,201,201,76398
0,0.12999999999999998,237,201,201,83015
0,0.12999999999999998,233,201,201,41868
0,0.12999999999999998,267,201,201,157019
0,0.12999999999999998,249,201,201,85732
0,0.12999999999999998,239,201,201,66014
0,0.12999999999999998,239,201,201,123458
0,0.12999999999999998,245,201,201,78550
0,0.12999999999999998,245,201,201,129179
0,0.12999999999999998,247,201,201,105680
0,0.12999999999999998,225,201,201,118126
0,0.12999999999999998,257,201,201,81737
0,0.12999999999999998,237,201,201,119492
0,0.12999999999999998,241,201,201,113277
0,0.12999999999999998,235,201,201,106351
0,0.12999999999999998,239,201,201,112167
0,0.12999999999999998,251,201,201,100250
0,0.12999999999999998,245,201,201,132847
0,0.12999999999999998,241,201,201,84508
0,0.12999999999999998,221,201,201,66316
0,0.12999999999999998,223,201,201,103899
0,0.12999999999999998,221,201,201,62750
0,0.12999999999999998,233,201,201,124034
0,0.12999999999999998,219,201,201,123615
0,0.12999999999999998,231,201,201,77028
0,0.12999999999999998,249,201,201,65631
0,0.12999999999999998,229,201,201,39842
0,0.12999999999999998,255,201,201,132045
0,0.12999999999999998,263,201,201,93478
0,0.12999999999999998,225,201,201,56282
0,0.12999999999999998,239,201,201,108901
0,0.12999999999999998,217,201,201,77665
0,0.12999999999999998,249,201,201,152751
0,0.12999999999999998,251,201,201,141755
0,0.12999999999999998,227,201,201,68218
0,0.12999999999999998,249,201,201,48903
0,0.12999999999999998,263,201,201,68133
0,0.12999999999999998,233,201,201,104862
0,0.12999999999999998,243,201,201,63367
0,0.12999999999999998,261,201,201,142236
0,0.12999999999999998,239,201,201,82043
0,0.12999999999999998,245,201,201,128886
0,0.12999999999999998,215,201,201,64308
0,0.12999999999999998,239,201,201,140624
0,0.12999999999999998,233,201,201,59896
0,0.12999999999999998,249,201,201,45892
0,0.12999999999999998,223,201,201,89865
0,0.12999999999999998,235,201,201,84716
0,0.12999999999999998,245,201,201,99118
0,0.12999999999999998,237,201,201,102402
0,0.12999999999999998,259,201,201,123129
0,0.12999999999999998,225,201,201,89547
0,0.12999999999999998,251,201,201,112999
0,0.12999999999999998,235,201,201,112386
0,0.12999999999999998,247,201,201,65435
0,0.12999999999999998,243,201,201,136461
0,0.12999999999999998,235,201,201,137215
0,0.12999999999999998,263,201,201,205313
0,0.12999999999999998,233,201,201,126086
0,0.12999999999999998,219,201,201,101882
0,0.12999999999999998,237,201,201,77620
0,0.12999999999999998,231,201,201,105219
0,0.12999999999999998,229,201,201,80516
0,0.12999999999999998,225,201,201,104739
0,0.12999999999999998,251,201,201,159112
0,0.12999999999999998,239,201,201,99274
0,0.12999999999999998,263,201,201,92788
0,0.12999999999999998,241,201,201,141934
0,0.12999999999999998,245,201,201,94786
0,0.12999999999999998,233,201,201,115049
0,0.12999999999999998,239,201,201,161272
0,0.12999999999999998,237,201,201,120079
0,0.12999999999999998,265,201,201,61757
0,0.12999999999999998,237,201,201,73192
0,0.12999999999999998,237,201,201,85271
0,0.12999999999999998,243,201,201,68524
0,0.12999999999999998,241,201,201,113198
0,0.12999999999999998,241,201,201,175404
0,0.12999999999999998,225,201,201,107919
0,0.12999999999999998,253,201,201,220403
0,0.12999999999999998,253,201,201,65641
0,0.12999999999999998,243,201,201,78437
0,0.12999999999999998,237,201,201,71896
0,0.12999999999999998,229,201,201,88584
0,0.12999999999999998,241,201,201,105307
0,0.12999999999999998,225,201,201,101472
0,0.12999999999999998,233,201,201,102057
0,0.12999999999999998,255,201,201,103992
0,0.12999999999999998,259,201,201,152745
0,0.12999999999999998,251,201,201,123328
0,0.12999999999999998,241,201,201,120904
0,0.12999999999999998,229,201,201,134349
0,0.12999999999999998,223,201,201,46630
0,0.12999999999999998,247,201,201,141844
0,0.12999999999999998,231,201,201,108392
0,0.12999999999999998,231,201,201,95729
0,0.12999999999999998,223,201,201,71727
0,0.12999999999999998,235,201,201,78562
0,0.12999999999999998,251,201,201,101643
0,0.13999999999999999,249,201,201,79946
0,0.13999999999999999,249,201,201,125726
0,0.13999999999999999,235,201,201,155094
0,0.13999999999999999,267,201,201,150570
0,0.13999999999999999,245,201,201,172455
0,0.13999999999999999,249,201,201,103409
0,0.13999999999999999,249,201,201,116939
0,0.13999999999999999,247,201,201,112363
0,0.13999999999999999,241,201,201,85150
0,0.13999999999999999,253,201,201,118296
0,0.13999999999999999,257,201,201,166427
0,0.13999999999999999,241,201,201,75463
0,0.13999999999999999,233,201,201,79212
0,0.13999999999999999,235,201,201,70297
0,0.13999999999999999,255,201,201,99479
0,0.13999999999999999,235,201,201,99591
0,0.13999999999999999,243,201,201,95024
0,0.13999999999999999,267,201,201,136593
0,0.13999999999999999,257,201,201,117178
0,0.13999999999999999,259,201,201,60891
0,0.13999999999999999,237,201,201,148915
0,0.13999999999999999,251,201,201,140172
0,0.13999999999999999,217,201,201,83600
0,0.13999999999999999,231,201,201,100938
0,0.13999999999999999,241,201,201,119905
0,0.13999999999999999,243,201,201,113420
0,0.13999999999999999,245,201,201,125094
0,0.13999999999999999,251,201,201,63074
0,0.13999999999999999,251,201,201,117158
0,0.13999999999999999,239,201,201,107533
0,0.13999999999999999,239,201,201,118906
0,0.13999999999999999,251,201,201,88763
0,0.13999999999999999,241,201,201,67516
0,0.13999999999999999,231,201,201,103953
0,0.13999999999999999,237,201,201,125271
0,0.13999999999999999,249,201,201,104744
0,0.13999999999999999,247,201,201,200026
0,0.13999999999999999,253,201,201,122271
0,0.13999999999999999,233,201,201,142210
0,0.13999999999999999,229,201,201,141455
0,0.13999999999999999,263,201,201,126078
0,0.13999999999999999,245,201,201,109778
0,0.13999999999999999,239,201,201,108946
0,0.13999999999999999,213,201,201,76071
0,0.13999999999999999,261,201,201,147480
0,0.13999999999999999,253,201,201,111564
0,0.13999999999999999,267,201,201,122013
0,0.13999999999999999,233,201,201,81906
0,0.13999999999999999,231,201,201,172745
0,0.13999999999999999,249,201,201,126977
0,0.13999999999999999,229,201,201,90592
0,0.13999999999999999,231,201,201,87255
0,0.13999999999999999,243,201,201,128804
0,0.13999999999999999,257,201,201,82311
0,0.13999999999999999,235,201,201,122201
0,0.13999999999999999,259,201,201,117458
0,0.13999999999999999,243,201,201,139241
0,0.13999999999999999,257,201,201,120711
0,0.13999999999999999,251,201,201,79157
0,0.13999999999999999,249,201,201,88239
0,0.13999999999999999,245,201,201,90840
0,0.13999999999999999,255,201,201,87312
0,0.13999999999999999,233,201,201,114051
0,0.13999999999999999,249,201,201,108298
0,0.13999999999999999,259,201,201,98667
0,0.13999999999999999,245,201,201,50436
0,0.13999999999999999,269,201,201,100731
0,0.13999999999999999,247,201,201,150704
0,0.13999999999999999,247,201,201,115710
0,0.13999999999999999,249,201,201,109489
0,0.13999999999999999,269,201,201,95935
0,0.13999999999999999,243,201,201,118192
0,0.13999999999999999,259,201,201,128828
0,0.13999999999999999,221,201,201,117657
0,0.13999999999999999,221,201,201,63332
0,0.13999999999999999,249,201,201,67057
0,0.13999999999999999,251,201,201,184785
0,0.13999999999999999,257,201,201,127564
0,0.13999999999999999,245,201,201,121074
0,0.13999999999999999,253,201,201,82321
0,0.13999999999999999,257,201,201,149512
0,0.13999999999999999,283,201,201,127798
0,0.13999999999999999,249,201,201,95845
0,0.13999999999999999,239,201,201,86060
0,0.13999999999999999,259,201,201,193794
0,0.13999999999999999,253,201,201,118468
0,0.13999999999999999,227,201,201,103821
0,0.13999999999999999,233,201,201,112524
0,0.13999999999999999,263,201,201,112207
0,0.13999999999999999,243,201,201,168370
0,0.13999999999999999,245,201,201,96775
0,0.13999999999999999,241,201,201,77751
0,0.13999999999999999,251,201,201,48721
0,0.13999999999999999,229,201,201,73095
0,0.13999999999999999,217,201,201,67960
0,0.13999999999999999,245,201,201,97450
0,0.13999999999999999,231,201,201,134496
0,0.13999999999999999,241,201,201,137448
0,0.13999999999999999,259,201,201,183624
0,0.13999999999999999,235,201,201,149735
0,0.15,267,201,201,129717
0,0.15,233,201,201,112711
0,0.15,253,201,201,77240
0,0.15,257,201,201,79094
0,0.15,251,201,201,127092
0,0.15,235,201,201,89418
0,0.15,235,201,201,85429
0,0.15,229,201,201,99702
0,0.15,267,201,201,113189
0,0.15,261,201,201,122194
0,0.15,247,201,201,139221
0,0.15,277,201,201,100789
0,0.15,241,201,201,93835
0,0.15,229,201,201,83621
0,0.15,237,201,201,189910
0,0.15,233,201,201,142091
0,0.15,265,201,201,53781
0,0.15,277,201,201,165918
0,0.15,233,201,201,71402
0,0.15,243,201,201,103773
0,0.15,243,201,201,91535
0,0.15,253,201,201,54429
0,0.15,275,201,201,127786
0,0.15,245,201,201,116597
0,0.15,241,201,201,127841
0,0.15,239,201,201,152361
0,0.15,241,201,201,160458
0,0.15,243,201,201,79055
0,0.15,259,201,201,143870
0,0.15,233,201,201,90871
0,0.15,267,201,201,130915
0,0.15,241,201,201,131787
0,0.15,275,201,201,123098
0,0.15,233,201,201,52778
0,0.15,269,201,201,121811
0,0.15,235,201,201,104071
0,0.15,227,201,201,93919
0,0.15,241,201,201,128725
0,0.15,271,201,201,102585
0,0.15,235,201,201,89967
0,0.15,259,201,201,176491
0,0.15,249,201,201,215851
0,0.15,249,201,201,136405
0,0.15,275,201,201,100608
0,0.15,269,201,201,97767
0,0.15,243,201,201,165569
0,0.15,241,201,201,143287
0,0.15,233,201,201,92018
0,0.15,243,201,201,66368
0,0.15,241,201,201,118449
0,0.15,237,201,201,143276
0,0.15,233,201,201,101534
0,0.15,235,201,201,82529
0,0.15,249,201,201,104490
0,0.15,241,201,201,127763
0,0.15,257,201,201,112340
0,0.15,241,201,201,83002
0,0.15,255,201,201,95283
0,0.15,257,201,201,145273
0,0.15,247,201,201,135922
0,0.15,275,201,201,162126
0,0.15,245,201,201,84672
0,0.15,251,201,201,153888
0,0.15,233,201,201,117323
0,0.15,245,201,201,127555
0,0.15,271,201,201,86693
0,0.15,249,201,201,107848
0,0.15,239,201,201,122128
0,0.15,249,201,201,144851
0,0.15,245,201,201,125706
0,0.15,247,201,201,72864
0,0.15,261,201,201,164061
0,0.15,241,201,201,108560
0,0.15,245,201,201,157386
0,0.15,247,201,201,141326
0,0.15,273,201,201,126954
0,0.15,245,201,201,127519
0,0.15,267,201,201,92167
0,0.15,249,201,201,114326
0,0.15,227,201,201,108709
0,0.15,235,201,201,112433
0,0.15,223,201,201,124576
0,0.15,259,201,201,95419
0,0.15,263,201,201,202231
0,0.15,263,201,201,139747
0,0.15,237,201,201,165086
0,0.15,249,201,201,65105
0,0.15,255,201,201,72493
0,0.15,237,201,201,124199
0,0.15,227,201,201,118244
0,0.15,225,201,201,83046
0,0.15,269,201,201,175616
0,0.15,249,201,201,146110
0,0.15,247,201,201,100645
0,0.15,255,201,201,131387
0,0.15,245,201,201,101696
0,0.15,233,201,201,92614
0,0.15,245,201,201,99800
0,0.15,233,201,201,79925
0,0.15,263,201,201,127183
0,0.16,253,201,201,176080
0,0.16,255,201,201,118283
0,0.16,259,201,201,155601
0,0.16,239,201,201,110818
0,0.16,287,201,201,179374
0,0.16,257,201,201,74488
0,0.16,243,201,201,154401
0,0.16,255,201,201,186255
0,0.16,287,201,201,147958
0,0.16,263,201,201,68021
0,0.16,249,201,201,68188
0,0.16,265,201,201,109297
0,0.16,235,201,201,111970
0,0.16,229,201,201,195495
0,0.16,261,201,201,115471
0,0.16,289,201,201,150745
0,0.16,295,201,201,121350
0,0.16,255,201,201,111765
0,0.16,241,201,203,136320
0,0.16,253,201,201,96833
0,0.16,261,201,201,114404
0,0.16,253,201,201,189885
0,0.16,267,201,201,87253
0,0.16,265,201,201,179957
0,0.16,221,201,201,116688
0,0.16,259,201,201,106712
0,0.16,253,201,201,126796
0,0.16,263,201,201,122402
0,0.16,261,201,201,171140
0,0.16,253,201,201,156167
0,0.16,235,201,201,94631
0,0.16,253,201,201,155522
0,0.16,259,201,201,186069
0,0.16,255,201,201,161009
0,0.16,247,201,201,26490
0,0.16,247,201,201,118168
0,0.16,261,201,201,156090
0,0.16,283,201,201,160818
0,0.16,261,201,201,154397
0,0.16,265,201,201,128837
0,0.16,247,201,201,88023
0,0.16,243,201,201,104423
0,0.16,263,201,201,110406
0,0.16,251,201,201,159896
0,0.16,271,201,201,212872
0,0.16,249,201,201,93458
0,0.16,243,201,201,145053
0,0.16,257,201,201,120535
0,0.16,249,201,201,115154
0,0.16,263,201,201,69851
0,0.16,271,201,201,112830
0,0.16,273,201,201,145161
0,0.16,257,201,201,165649
0,0.16,241,201,201,135630
0,0.16,249,201,201,117182
0,0.16,285,201,201,188212
0,0.16,271,201,201,159846
0,0.16,261,201,201,98858
0,0.16,233,201,201,104359
0,0.16,289,201,201,157133
0,0.16,267,201,201,85358
0,0.16,261,201,201,227271
0,0.16,231,201,201,119026
0,0.16,255,201,201,75237
0,0.16,235,201,201,115058
0,0.16,233,201,201,80840
0,0.16,253,201,201,92887
0,0.16,263,201,201,166781
0,0.16,261,201,201,97327
0,0.16,281,201,201,163334
0,0.16,235,201,201,152900
0,0.16,237,201,201,107006
0,0.16,241,201,201,123988
